molecule,label
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)c(C(F)(F)F)c3)C2)n1C,1
CCCNC(=O)c1ccc(N2CCC3(CC2)CC(c2ccccc2)=NO3)c(NC(=O)c2ccccc2)c1,0
Cc1ccc(NC(=O)CCc2ccc(C)o2)c(C)c1,0
COc1ccc(Cn2c(C3CC3)nc3ccc(NC(=O)c4cccnc4)cc3c2=O)cc1,0
CC(NCc1ccc(F)cc1)C(=O)NC1CCCCC1,0
O=C(NCCCN1CCN(c2ccccc2)CC1)c1nnc(Cc2ccc(F)cc2)o1,0
CCCC1CN(c2ccccc2)C(=O)C1CC(=O)NC,0
COc1ccc(CCNC(=O)COC(=O)COc2ccc(Cl)cc2)cc1OC,0
CCn1c(=O)c2cc(C(=O)N3CCN(c4cccc(OC)c4)CC3)sc2c2ccccc21,0
COc1cc(CCN2C(=O)c3cccc4cccc(c34)C2=O)c(S(=O)(=O)N2CCCCCC2)cc1OC,0
N#CCCN(C(=O)c1ccc2c(=O)n3c(nc2c1)CCCCC3)c1ccccc1,0
COc1ccc(C(=O)OCCCc2cc3ccccc3c(=O)o2)cc1,0
COc1cccc(NC(=O)Cc2nnc(SCC(=O)NC3CCCCC3)n2C)c1,0
COc1ccccc1NC(=O)C1=C(C)NC(SCC(=O)c2ccccc2)=C(C#N)C1c1ccco1,0
Nc1nc(SCC(=O)Nc2ccccc2Sc2ccccc2)n[nH]1,0
COCCCNC(=S)NCCNc1nc2c(C)c(C)ccc2cc1C#N,0
COc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(OC)c(OC)c3)CC2)cc1,0
COc1ccc(Cl)c(NC(=O)Cn2nnc(-c3ccccc3N)n2)c1,0
COc1ccc(-c2cc(C(=O)Nc3ccc(C)c(C)c3)no2)cc1,0
CC1=CC(C)(C)NC(=S)N1CCO,0
CCCCN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)N=C2C(=O)N(c3ccccc3)N(C)C2C)c1,0
COc1cccc(CNC(=O)C2CSC3(C)CCC(=O)N23)c1,0
COc1cccc(O)c1CN1CCCC(C(=O)c2ccccc2SC)C1,0
Cc1ccc(S(=O)(=O)c2c(C)cc(C)nc2O)cc1,0
CCCCN1C(=N)C(N(CCOC)C(=O)C2CCN(c3ncnc4sc(C)c(C)c34)CC2)C(=O)NC1=O,0
CCn1cc(CN2CCCC(C(=O)Nc3ccc(-c4cscn4)cc3)C2)cn1,0
OCCC1CN(Cc2ccon2)CCN1CCc1ccccc1,0
O=C(CCCC(=O)N1CCc2ccccc21)N1CCc2ccccc21,0
CCN(CC)c1ccc(C=C2C(=O)NC(=S)N(C)C2=O)o1,0
COc1cc(NC(=O)C2CCCN(S(=O)(=O)c3ccc4c(c3)oc(=O)n4C)C2)cc(OC)c1,0
COc1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1,0
O=C(NCCCO)c1cc2ccccc2[nH]1,0
Cc1oc(N=Cc2ccc3c(c2)OCO3)c(C#N)c1C,0
COc1cccc(NN=Cc2cccc(Br)c2O)c1,0
Fc1cccc(NC(=S)NCCCN2CCOCC2)c1,0
COc1ccc(CNC(=O)c2cc3cc(S(=O)(=O)N4CCCCC4)ccc3n2C)c(OC)c1,0
O=C(Nc1ccncc1)Nc1ccc(F)cc1,0
COc1ccc2nc3cc([N+](=O)[O-])ccc3c(NNc3ccc([N+](=O)[O-])cc3)c2c1,0
CC(C)(C)c1ccc(S(=O)(=O)N2CCCCC2C(=O)NCc2ccccn2)cc1,0
CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccccc2)CC1,1
Cc1ccc(NC(=O)C(=O)NCC(c2ccc3c(c2)OCO3)N2CCN(c3ccccc3)CC2)cc1,0
COC(=O)c1ccc(NC(=O)CC2C(=O)N(c3ccc(F)cc3)C(=O)N2Cc2ccc(OC)cc2)cc1,0
COc1cccc(NC(=O)C2CCN(S(=O)(=O)c3ccc(N4CCCC4=O)cc3)CC2)c1,0
Cc1nc2cc(-c3ccc(Cl)cc3)nn2c(C)c1CCC(=O)N1CCC2(CC1)OCCO2,0
CC1(C)CN(C(=S)Nc2ccc(F)cc2F)C1=O,0
COc1ccc(C(=O)Nc2ccc(O)c3c(=O)cc(-c4cccc(Cl)c4)oc23)cc1,0
Cc1c(-c2ccccc2)nc(O)n1C1CCN(CC2CCCCC2)CC1,1
CCOc1ccccc1C(=O)NCC(=O)O,0
CN(C)S(=O)(=O)c1ccc(NC(=O)c2cccnc2)cc1,0
COc1ccc(NC(=O)c2oc3ccccc3c2C)cn1,0
O=C(Nc1ccc(Br)cc1)c1ccc(F)c(S(=O)(=O)N2CCN(c3ccccn3)CC2)c1,0
CC(C)Oc1ccc(-c2cc(O)n(-c3ccc(N(C)C)cc3)c2O)cc1,0
CCOC(=O)CSC(C)C(=O)Nc1nnc(C(C)C)s1,0
O=C(NC(Cc1cccc(F)c1)C(=O)O)C1CCCCC1,0
CCN1C(=O)C(=Cc2ccc3c(c2)CCN3CCCCl)C(=O)NC1=S,0
COc1ccc(Cl)cc1NC(=O)CN(C)C(=O)c1cc2c(s1)CCCC2,0
O=C(Nc1ccncc1)c1cncc(Br)c1,0
COc1ccc(NC(=O)Cn2cc(C(=O)c3cccs3)c3ccccc32)cc1,0
Cc1ccc(N(CC(O)CN2CCOCC2)S(=O)(=O)c2ccc3ccccc3c2)cc1,0
CCOC(=O)c1c(C)[nH]c(C(=O)C(C)N2CCCC2)c1C,0
COC(=O)C1C(C)=NC(=S)N(C(C)=O)C1c1ccccc1,0
COC(=O)c1nc(-c2ccccc2)nc(-c2ccccc2)c1C(=O)OC,0
Oc1c2c(c(O)n1CCc1ccccc1)C1C=CC2C1,0
CN1C2=NCCN2C(=O)c2ccccc21,0
CCOc1ccc(-c2c3c(=O)c4cc(C)ccc4oc3c(O)n2-c2nc(C)c(C)s2)cc1OC,0
COc1ccc(-c2nc3ccccc3c(=O)n2CCOc2ccc(C)cc2C)cc1,0
CC=[SH](O)(O)N=CCc1csc(-c2ccc(OC)c(OC)c2)n1,0
N#Cc1ccc(NC(=O)COC(=O)c2ccc(F)c(S(=O)(=O)N3CCOCC3)c2)cc1,0
Cc1cccc(C)c1N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,0
Cc1snc2sc(C(=O)c3ccc(Br)cc3)c(N)c12,0
COc1cc(OC)cc(C(=O)NC(C(=O)Nc2nc3ccccc3[nH]2)C(C)C)c1,0
O=C(CSc1nnc2n1CCCN2)c1ccc(Cl)cc1,0
NS(=O)(=O)c1ccc(CNC(=O)c2cccc(Oc3ccccc3)c2)cc1,0
Cc1ccc(OCc2nnc(SCC(=O)Nc3ncc(C)s3)o2)cc1,0
O=C(NC(c1ccc(-c2ccccc2)cc1)c1cnccn1)C1CCN(CCCOc2ccccc2)CC1,0
COc1cc(S(=O)(=O)N(Cc2ccc(C)cc2)C2CCCCC2)ccc1-n1cnnn1,0
CC1CCN(Cc2c[nH]c3ccccc23)CC1,1
OC(COc1ccc2ccccc2c1)Cn1cncn1,0
Cc1nnc(N=C2CCCCCN2)o1,0
CCN1CCCC1CNC(=O)C=S(O)(O)=Cc1nc(-c2ccccc2C)oc1C,0
Cc1ccnc(NC(=O)CNC(=O)c2ccc(Br)o2)c1,0
O=C(O)c1ccccc1NS(=O)(=O)c1ccc(NN=Cc2ccc(O)c(O)c2)c([N+](=O)[O-])c1,0
O=C(CSc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)N1CCc2ccccc21,0
O=C(NC(CO)Cc1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0
COc1ccc(-c2cnc[nH]2)cc1,0
CN1CCN(c2ccccc2NC(=O)c2ccc(N3CCCCC3)c([N+](=O)[O-])c2)CC1,0
CCNC(=O)C1(C)CCCN(Cc2noc(-c3ccccc3OC)n2)C1,0
O=C(Nn1c(-c2ccc(Cl)cc2)nc2ccccc2c1=O)c1cccnc1Cl,0
Cc1noc(C)c1S(=O)(=O)N1CCCC(C(=O)NCCc2ccccc2)C1,0
COc1ccc(CCNC(C)CCc2ccc(OC)cc2)cc1,0
CCSc1nnc(-c2cccs2)o1,0
Cc1cc(C)c2sc(N(CCN(C)C)C(=O)c3c(F)cccc3F)nc2c1,0
Nc1ccc(C#CCCN2CC=C(c3ccccc3)CC2)cn1,1
COc1cccc(N(CC(=O)NC2CCCCC2)C(=O)CCC(=O)Nc2nccs2)c1,0
Cc1noc(C=Cc2ccco2)c1S(=O)(=O)N1CCC(C(=O)Nc2ccc(F)c(Cl)c2)CC1,0
CC12CCC(C(=O)N(CC(=O)O)C1=O)C2(C)C,0
CCCN1CCOC2c3ccsc3CCC21,1
Cc1cc(OCCOCCN2CCCC2)ccc1C(C)C,0
CN(C)C=CC(=O)c1nn(-c2ccc(F)cc2F)c(=O)n(C)c1=O,0
O=C(O)COc1ccccc1C=C1C(=O)Nc2ccc(Br)cc21,0
O=C(C(=NO)n1cncn1)c1ccc(Cl)cc1Cl,0
COc1ccc(Cl)cc1-c1cc(C(=O)NCc2ccc(C(F)(F)F)cc2)n[nH]1,0
COc1cc(OC)c(OC)cc1CNCc1ccco1,0
COc1ccc(CN(C)C(=O)Cn2ccsc2=N)cc1OC,0
COc1cccc(-n2c(C)nn(C)c2=O)c1,0
COc1ccc(NC(=O)C2C3CCC=CCCC32)cc1,0
CC(=O)Nc1ccc(S(=O)(=O)N2CCN=C2C)cc1,0
CC(=O)N1CCN(C(=O)c2cc(-c3cccc4ccccc34)nc3ccccc23)CC1,0
CCOc1cc(C=Cc2nc3cc(C)c(C)cc3s2)ccc1OCC(=O)N1CCOCC1,0
CC(NCCN1CCN(C(=S)Nc2ccccc2)CC1)=C1C(=O)CC(C)(C)CC1=O,0
COCCN(CC(=O)NCC1CCCO1)C(=O)CCC(=O)Nc1ccccn1,0
COc1ccc2c(c1)C1(CCC2)CCN(CCCSc2nnc(-c3ocnc3C)n2C)C1,1
CC(CO)NCc1ccc(CN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,1
CN(C)C(CNC(=O)c1cc2ccccc2oc1=O)c1ccccc1,0
O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCCCN1CCCCC1,0
CNC(=S)N(Cc1cccs1)Cc1cc2cc(OC)ccc2nc1O,0
COc1cccc(-c2nn(-c3ccc(C)cc3)cc2C(=O)N(C)CC(=O)Nc2cccc(F)c2)c1,0
Cc1ccc(CNC(=O)C2CCN(c3nnc(N4CCCC4=O)s3)CC2)cc1,0
COc1ccccc1NC(=O)C1CCCN(S(=O)(=O)c2c(C)noc2C)C1,0
O=P(OC1CCCCC1)(OC1CCCCC1)C(O)c1cccnc1,0
COc1ccc(CCNC(=O)CCS(=O)(=O)c2cc(Br)cc3c2N(C(C)=O)CC3)cc1OC,0
COC(=O)c1cc(C=Cc2ccccc2)on1,0
Cc1ccc(C(=O)N(CCCN(C)C)c2nc3ccc(Cl)cc3s2)cc1C,0
CCC(C)NC(=O)C=Cc1ccc(S(=O)(=O)NCc2ccco2)cc1,0
Cc1ccc(C2C(=O)N(C3CCC(C)CC3)CC(=O)N2C2CC2)cc1,0
CC1Cc2c([nH]c3ccccc23)Cc2ccccc2CCN1C,1
Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2ccc(F)cc2)c2sccc23)cc1,0
CCOc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(N(CC)CC)cc3)CC2)cc1,0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,0
O=C(CN1C(=O)NC2(CCCC2)C1=O)Nc1nc(-c2ccccc2)cs1,0
O=C1C=CN(C2CCCCCCC2)C(=O)C1Cc1ccccc1,0
CCN(CC)C(=O)C1=C(C)N(Cc2ccccc2)C(=O)C(CC(=O)NCc2cccs2)C1,0
O=C(COC(=O)Cc1c(Cl)cccc1Cl)Nc1ccc(OC(F)(F)F)cc1,0
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCOCC1,0
CC1CCC(NC(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3)CC1,0
O=C(O)C1CCCCN1C(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,0
O=[N+]([O-])c1cccc2c1ccc1ncccc12,0
CCCN1C(=O)C(NS(=O)(=O)c2ccc(N)cc2)(C(F)(F)F)C(C(=O)OC)=C1C,0
CC(C)C(NC(=O)c1ccccc1F)C(=O)NC1CCCCC1,0
COc1ccc(S(=O)(=O)N2CCC(C(=O)NCc3cccnc3)CC2)cc1C,0
O=C(Cn1cnc2ccccc2c1=O)NCC(=O)N1CCOCC1,0
CN1C(=O)C(=Cc2ccccc2OCc2ccc(Cl)cc2)C(=O)N(C)C1=O,0
CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)N3CCCC(C(=O)NCc4ccc(OC)cc4)C3)c21,0
O=C(CSC1=Nc2ccccc2N=C(c2ccc(F)cc2)C1)NCc1ccc(Cl)cc1,0
Cc1ccc(S(=O)(=O)c2nc(S(=O)(=O)c3ccc(C)cc3)c(NCc3ccco3)s2)cc1,0
CC=S(NS(=O)(=O)c1ccc(C)cc1)c1ccccc1,0
CC1Cc2ccccc2N1S(=O)(=O)c1cccc(C(=O)NCc2ccccn2)c1,0
Cc1cc(C)n2nc(SCC(=O)NC3(C#N)CCCCC3)nc2n1,0
COc1cc(NC(=O)COC(=O)C=Cc2ccc(O)c(OC)c2)cc(OC)c1,0
COc1ccc(-c2cncnc2N)cc1OC,0
Cc1ccccc1C(=O)ON=Cc1c(N2CCOCC2)n(C)c2ccccc12,0
Fc1cccc(Cl)c1C1Nc2cccc3cccc(c23)N1,0
N#CCC(=O)Nc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)cc1,0
COc1ccc(CC(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1OC,0
CC(=NNC(=O)c1cc2ccccc2cc1O)c1ccc(C)o1,0
Cn1nc(-c2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)c2ccccc2c1=O,0
CCN(CC)S(=O)(=O)c1cc(NC(=O)COC(=O)CCc2nc3ccccc3s2)ccc1C,0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)OCC(=O)N(Cc3ccccc3)C(C)C)CC2)cc1C,0
Cc1cc(C(=O)OCC(=O)NCCN2C(=O)CSC2=O)ccc1[N+](=O)[O-],0
Cc1ccc(C2C=CC(C(=O)O)C(c3ccc(F)cc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,0
C=CCn1c(SCC(=O)N2CCCCCC2)nc2ccccc2c1=O,0
CCOc1cccc(NC(=O)CSc2nncn2N)c1,0
COCCn1cc2cccc(C(=O)NCCc3ccccc3)c2c1O,0
COC(C(=O)NNC(=O)CCc1ccccc1)c1ccccc1,0
Cc1nnc(-n2c(O)c(O)c(C(=O)c3ccc4c(c3)OCCO4)c2-c2ccc(F)cc2)s1,0
COCCN(Cc1ccco1)C(=O)Cn1ncc2c(=O)oc3ccccc3c21,0
Cc1ccc(S(=O)(=O)NC(CC(=O)NCc2ccco2)c2ccco2)cc1,0
NC(=NOC(=O)CSc1ccccc1)c1cccc([N+](=O)[O-])c1,0
CCn1cc(C(=O)OCC(=O)c2cc(C)n(-c3ccccc3F)c2C)c(=O)c2ccc(C)nc21,0
CSc1nnc(NC(=O)c2ccc3c(c2)OCO3)s1,0
c1ccc(CCC2CCN(Cc3cc4cccnc4[nH]3)CC2)cc1,1
CC1CCN(C(=O)c2ncn3c2c(O)nc2cccnc23)CC1,0
CCn1c(SCC(=O)N2CCCCC2C)nc2ccsc2c1=O,0
COc1ccc(N2CCN(C(=O)C(NC(=O)c3ccccc3Cl)C(C)C)CC2)cc1,0
CC(=O)c1cc(Cn2c(O)ccc2O)cs1,0
O=C1Nc2ccc(S(=O)(=O)N3CCCCCC3)c3cccc1c23,0
COc1ccc(C2C(=O)N(C3CCCCCC3)CC(=O)N2CCc2ccc(OC)c(OC)c2)cc1,0
Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)Nc5ccccc5)c4)CC3)cccc2n1,1
CCOc1ccc(OCC(=O)Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1,0
CCOC(=O)N1CCC(N=C2C(=O)C(=O)C2NCCCN2CCN(C3CCCCC3)CC2)CC1,0
COc1ccccc1N1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,0
CCn1c(=O)c2c(nc3n2CCN3c2ccc(OC)cc2)n(C)c1=O,0
CCCCN(CC)CCCNC(=O)C1CCN(c2nc3ccc(CC)cc3s2)CC1,0
COc1cc(CN(C2CC2)S(=O)(=O)c2ccccc2Br)cc(OC)c1,0
Cc1ccc(NC(=O)CSc2nnc(CCNC(=O)OC(C)(C)C)o2)c(C)c1,0
Cc1cc(C(=O)NN=Cc2ccccc2Br)no1,0
COCCn1c(SCC(=O)Nc2ccc(NC(=O)c3ccco3)c(OC)c2)nc2ccccc2c1=O,0
CC(=O)N(Cc1cccnc1)c1nc2c(C)c(C)ccc2s1,0
CCOc1ccc(C(=O)NN=C(C)C2C(=O)c3ccccc3C2=O)cc1,0
O=C1CN=C(c2ccc(Br)cc2)c2oc3ccccc3c2N1,0
Oc1ccc2ccccc2c1C=Nn1cnnc1,0
COCCN(C(=O)Cn1nnc2ccccc21)C(C(=O)NC1CCCC1)c1ccc(OC)cc1OC,0
CCn1nc(C)c(CN2CCCC(C(=O)c3cccc(OC(C)C)c3)C2)c1C,0
O=C(NNC(=O)c1ccccc1O)c1ccccc1O,0
COc1ccc(-n2c(=S)[nH]c3cc(C(=O)Nc4ccc(F)cc4)ccc3c2=O)c(OC)c1,0
CNC(=O)N(O)C1N(N=Cc2c(F)cccc2Cl)C(=S)SC1(C)C,0
CC1(C)OC(=O)N(c2ccccn2)C1(C)O,0
CN1C(=O)c2ccccc2C(C(=O)NCC2CCCO2)C1c1c[nH]c2ccccc12,0
CCCCN1CCC2C=CCC(C(=O)NCCc3ccccc3)C2C1=O,0
COc1ccc(NC(=O)CCn2c(=O)c3cccn3c3ccccc32)cc1,0
COc1cc(OC)c(C(=O)OCC(=O)Nc2cc(C)on2)cc1OC,0
O=C1CC(=O)c2c(c3c(n(-c4ccccc4)c2=O)CCCCCC3)O1,0
CC12CCC3C(CCC4C(O)C(O)CCC43C)C1CCC2O,0
O=C(NN=Cc1cccc(O)c1)c1csc2ccccc12,0
COCCCNc1oc(-c2ccccc2Cl)nc1C#N,0
O=C(CCN1CCOCC1)Nc1ccc2c(c1)CCC2,0
O=C(CCCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1nc2ccccc2s1,1
O=C(C1CCCN(S(=O)(=O)c2cccc3nonc23)C1)N1CCN(c2ccccc2)CC1,0
O=C(CSc1nnc(-c2ccco2)c(-c2ccco2)n1)c1ccccc1,0
Cc1ccc(C)c(NC(=O)Cn2c(=O)n(CCC(C)C)c(=O)c3cccnc32)c1,0
CCN(CC)CCCC(=O)c1ccc(F)cc1,1
COc1ccccc1-c1csc(C(NC(C)=O)c2cccc(F)c2)n1,0
O=C(NCCCCN1CCCN(C(c2ccccc2)c2ccccc2)CC1)c1cc2ccccc2s1,1
COC(=O)c1sccc1NC(=O)c1c(-c2ccccc2)noc1C,0
CCOc1ccc(S(=O)(=O)NCCC(=O)OCN2C(=O)c3ccccc3C2=O)cc1,0
CN(CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21)Cc1ccccc1,1
COC(=O)c1ccc(NC(=S)NC2CC2)cc1,0
Cc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccccc3C(=O)O)cc2)c(C)c1C,0
Cc1cc(C)cc(NC(=O)CCN2CCOCC2)c1,0
CCc1c(C)c2ccc(OC(C)C(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)c(C)c2oc1=O,0
Nc1nc(-c2cc3c(cc2Cl)OCCO3)cs1,0
NC(=O)c1ccc(NC(=O)COC(=O)CCC2CCCC2)cc1,0
Cc1nn(C)c(C)c1CN(C)S(=O)(=O)c1ccc(F)cc1,0
COC1=CC(=C2NNC=C2C(=O)c2ccccc2)C(=O)C=C1,0
CCCCCOC(=O)CSc1nc2sc3c(c2c(=O)n1Cc1ccccc1)CC(C)(CC)OC3,0
CCN(C(=O)COC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12)C1C=S(O)(O)=CC1,0
O=C(CSc1nnc(CNC(=O)c2cccs2)o1)NC1CCCC1,0
CCOC(=O)COc1ccccc1C=NNc1nnc2c3ccccc3n(C)c2n1,0
CCCc1cc(O)nc(SCC(=O)Nc2ccc(Br)cc2)n1,0
COc1ccc(-c2oc3ccccc3c2C(=O)OCc2ccccc2)cc1,0
CC(C)c1ccc(-n2c(O)cc(Sc3ncccn3)c2O)cc1,0
O=C(CN1C(=O)NC2(CCCCC2)C1=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,0
COc1ccc(C(=O)CCN2CCN(c3ccc(OC)cc3)CC2)cc1,0
CC(CCc1ccc2c(c1)OCO2)=NNC(=S)NC(C)C,0
COc1cc(NC(=O)COc2ccccc2C)ccc1NC(=O)c1ccco1,0
COc1cc(C=C2C(=N)N3N=C(C(C)C)SC3=NC2=O)ccc1OS(=O)(=O)c1ccccc1,0
COc1ccc(CN2Cc3cccc4c3C(CC2=O)C(O)C(O)C4)cc1,0
CSc1ccc(C2(O)CC3CCC(C2)N3Cc2c[nH]c3ccccc23)cc1,1
CCOc1ccc(Nc2cc(C)c3ccccc3n2)cc1,0
CC(CC(=O)Nc1ccc(Cl)cc1C(F)(F)F)=NNC(N)=S,0
CCOC(=O)N1CCN(C(=O)CN(c2cccc(Cl)c2)S(=O)(=O)c2ccccc2)CC1,0
N#CCSc1nc2sccc2c(=O)n1-c1ccccc1,0
CN1CCCC(OC(=O)c2cccc(Cl)c2)C1,0
COc1cc(C(=O)Nc2sc3c(c2C#N)CCN(C(C)=O)C3)cc(OC)c1OC,0
O=C(COC(=O)COc1cccc(Br)c1)Nc1ccc(F)cc1F,0
O=C(Nc1ccncc1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,0
Cc1cccc(N2CCN(CCC3CCC(NC(=O)c4cccs4)CC3)CC2)c1,1
Cc1nc2nc(Cc3ccccc3)nn2c(O)c1Cc1ccccc1,0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C,1
COc1ccc(NC(=O)CC2C(=O)N(c3ccc(OC)cc3)C(=O)N2C(C)C)cc1,0
CCc1ccc(-n2cc(C(O)NC3=NCCS3)cc2O)cc1,0
CC(C)C(NC(=O)OCc1ccccc1)C(=O)N1CCOCCOCCOCC1,0
COc1ccc(C(C)(O)c2nc(-c3ccc(OC)nc3)cs2)cc1,0
O=C(c1ccccc1)C(O)c1ccccc1,0
NCCc1cccc2c1ccn2S(=O)(=O)c1ccccc1,1
CCC(C)N1C(=O)C(C=NNC(=O)c2ccncc2)C(=O)NC1=S,0
Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3,1
O=C(CCCCCn1c(=O)[nH]c2ccsc2c1=O)NCc1ccc2c(c1)OCO2,0
O=C(COC(=O)Cn1c(O)c2c(c1O)CC=CC2)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,0
COc1cccc(N2CCN(C(=O)C3CCCN(S(=O)(=O)c4cccc5nsnc45)C3)CC2)c1,0
Clc1cccc(Cl)c1CSc1nnc(C2CCCN2)o1,0
CN1OCC2CN(C(=O)c3cccc4ccccc34)C(c3ccccc3Br)CC21,0
COc1ccc(NC(=O)COC(=O)c2cccc(S(=O)(=O)N(C)C)c2)cc1,0
NC(=O)Nc1ccc(Nc2ccccc2)cc1,0
CCCC(CCC(=O)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,0
CN=C(SCC(=O)c1cccc(Cl)c1)C1C(=O)N(C)C(=O)N(C)C1=O,0
CCC(C(=O)Nc1cc(OC)ccc1OC)n1c(C)c2cnn(-c3ccccc3)c(=O)c2c1C,0
CC(C)CCN1C(=O)c2ccccc2CC1(C)C(=O)NC1CCCCC1,0
Cc1c(C)c2c(OCC(=O)NCC(C)C)cc3c(c2oc1=O)CCC(C)(C)O3,0
CCN(Cc1ccccc1)C(=O)CCCOc1ccccc1,0
C=CCNC(=S)N1CCN(C2CCCCC2)CC1,0
CC(Sc1nnc(NC2CCCCC2)s1)C(=O)N1CCOCC1,0
Cc1ccc2nc3c(cc(C#N)c(=O)n3-c3nnc(SCc4ccccc4Cl)s3)c(=O)n2c1,0
Cc1ccc(CNC(=O)c2ccc(Nc3nc4c(s3)C[SH](O)(O)=C4)cc2)cc1,0
