molecule,label
[C][N][C][=Branch1][C][=O][S][C][=C][C][Branch2][Ring1][N][C][C][N][C][C][N][Branch1][S][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][C][Ring1][#C][=C][C][=C][Ring2][Ring1][#Branch1][Ring2][Ring1][O],-0.6989700043360189
[Cl][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][=C][C][Branch1][=C][O][C][C][C][C][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][S][C][=C][Ring2][Ring1][=Branch1][Cl],-1.24551266781415
[C][C][=C][C][Branch1][P][O][C][C][C][C][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=N][N][Ring1][P][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-0.99563519459755
[C][C][=C][C][Branch1][N][S][C][C][N][C][C][O][C][C][Ring1][=Branch1][=N][N][Ring1][=C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-1.1522883443830565
[Cl][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=C][C][Branch1][=N][O][C][C][C][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][#C][C][=C][Ring2][Ring1][Branch1][Cl],-1.2068258760318498
[C][C][=C][C][Branch1][S][O][C][C][C][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=N][N][Ring1][S][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-1.1238516409670858
[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][N][Branch1][=N][C][C][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][S][C][=C][Ring2][Ring1][=Branch1],0.3467874862246563
[C][C][=C][C][Branch1][#C][O][C][C][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=N][N][Ring1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-1.0453229787866574
[Cl][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=C][C][Branch1][N][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][=C][C][=C][Ring2][Ring1][Ring2][Cl],-0.9138138523837168
[C][N][C][C][N][Branch2][Ring1][N][C][C][C][O][C][C][=C][N][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=Ring1][=N][C][C][Ring2][Ring1][#Branch1],-1.2174839442139065
[C][C][C][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][O][C][C][Ring1][N][Branch1][C][C][N],-2.60000308662774
[Cl][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=C][C][Branch1][N][N][C][C][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][=C][C][=C][Ring2][Ring1][Ring2][Cl],-1.5932860670204572
[C][C][C][N][C][=Branch1][C][=S][N][Branch1][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][N][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=N][Ring1][=N],-2.3820170425748683
[Cl][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=C][C][Branch1][N][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][=C][C][=C][Ring2][Ring1][Ring2],-1.250420002308894
[Cl][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][N][Branch1][=N][C][C][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][S][C][=C][Ring2][Ring1][=Branch1],-0.0170333392987803
[O][C][Branch2][Ring1][#Branch2][C][O][C][C][=C][N][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=Ring1][=N][C][N][C][C][O][C][C][Ring1][=Branch1],-2.1072099696478683
[F][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][N][Branch1][=N][C][C][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][S][C][=C][Ring2][Ring1][=Branch1],-0.2430380486862944
[C][C][N][Branch1][Ring2][C][C][O][C][C][C][C][Branch1][C][C][N][C][=C][C][=N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][O][Ring1][#Branch1],-2.099991233544684
[C][N][C][C][N][Branch2][Ring1][#C][C][C][Branch1][C][O][C][O][C][C][=C][N][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=Ring1][=N][C][C][Ring2][Ring1][Branch2],-2.367355921026019
[C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][N][Branch1][=N][C][C][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][S][C][=C][Ring2][Ring1][=Branch1],-0.7678976160180907
[C][O][C][=C][C][=C][Branch2][Ring1][Ring2][C][N][Branch1][Branch2][C][C][N][Branch1][C][C][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1],-2.816241299991783
[C][C][C][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][O][C][C][Ring1][O][Branch1][C][C][N],-3.0
[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][N][Branch2][Ring1][=N][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][I][=C][C][Branch1][Ring1][O][C][=C][Ring1][=Branch2][O][C][C][18F][C][C][Ring2][Ring1][=C],-3.3324384599156054
[C][C][Branch1][C][C][C][=C][C][Branch1][N][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][=N][N][Ring1][=C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-2.2355284469075487
[C][C][C][C][C][C][C][C][N][C][Branch1][C][C][C][Branch1][C][O][C][=C][C][=C][Branch1][#Branch1][S][C][Branch1][C][C][C][C][=C][Ring1][#Branch2],-1.69284691927723
[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][S][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][Branch2][Ring1][=N][C][=C][N][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][N][=N][Ring1][#C][=C][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][=C],-2.6989700043360187
[F][C][=C][C][=C][Branch2][Ring1][O][S][C][C][C][N][C][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][Branch2],-0.8586574840908077
[O][=C][C][Branch2][Ring1][=Branch2][C][C][N][C][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Ring1][=C][=C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][#Branch2],-1.8910354153153108
[C][C][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][N][C][C][Branch1][C][C][O][C][Branch1][C][C][C][Ring1][Branch2],1.3467874862246565
[Cl][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=C][Branch1][=N][N][C][C][C][N][C][C][O][C][C][Ring1][=Branch1][N][=N][Ring1][#C][C][=C][Ring2][Ring1][Branch1][Cl],-2.287801729930226
[C][C][C][Branch1][N][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][=N][N][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=Ring2][Ring1][=Branch1][C],-0.9731278535996988
[Cl][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=C][Branch1][N][N][C][C][N][C][C][O][C][C][Ring1][=Branch1][N][=N][Ring1][=C][C][=C][Ring2][Ring1][Ring2][Cl],-1.662757831681574
[C][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][C][=Branch1][C][=O][N][Ring1][#Branch1][C][C][N][Branch1][C][C][C],-2.797959643737196
[F][C][C][C][C][C][N][C][C][N][Branch1][P][C][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][C][Ring1][S],0.1611509092627447
[C][C][C][N][Branch2][Ring1][Branch2][C][C][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][C][=Branch1][C][=O][N][Ring1][#Branch1][C][C][C][Branch1][C][C][N][Ring2][Ring1][=Branch1],-2.0
[C][C][=Branch1][C][=O][N][Branch1][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][N][Branch1][S][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=N][Ring1][=C],-2.661812685537261
[C][C][=Branch1][C][=O][N][Branch1][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][N][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=N][Ring1][=N],-2.588831725594208
[C][C][C][N][Branch2][Ring1][=Branch1][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][C][=Branch1][C][=O][N][Ring1][#Branch1][C][C][C][Branch1][C][C][N][Ring2][Ring1][Ring2],-3.3010299956639813
[F][C][=C][C][=C][Branch2][Ring1][#Branch2][C][C][C][C][N][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][C][C][Ring1][=N][C][=C][Ring2][Ring1][#Branch1],-1.978864984347657
[F][C][C][C][N][Branch1][P][C][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][C][N][C][C][C][C][Ring1][Branch1],-0.6669857183296606
[F][C][=C][C][=C][Branch2][Ring1][O][C][C][C][C][N][C][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][Branch2],-0.5581683658698962
[O][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][#Branch2][C][C][N][C][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Ring1][=C],-1.7996850909091004
[C][C][C][N][Branch1][Ring2][C][C][C][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][N][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][P],-0.0
[C][N][Branch2][Ring1][=N][C][C][C][C][O][C][C][=C][N][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=Ring1][=N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.380211241711606
[N][C][C][N][Branch1][P][C][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][C][N][C][C][C][C][Ring1][Branch1],-1.60959440922522
[C][N][Branch2][Ring1][C][C][C][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][I][C][C][N][C][C][C][C][Ring1][Branch1],0.0530567293021745
[F][C][=C][C][=C][C][Branch2][Ring1][=C][C][C][N][C][O][C][C][C][C][C][Branch1][=N][C][C][Ring1][Branch1][C][Ring1][Branch2][C][Ring1][Ring2][Ring1][O][C][Ring1][=Branch2][Ring1][N][=C][Ring2][Ring1][Branch1],-2.173186268412274
[C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][C][=Branch1][C][=O][N][Ring1][#Branch1][C][=Branch1][C][=O][C][C],-1.7993405494535817
[C][C][=C][C][Branch1][N][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][=N][N][Ring1][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],-1.6434526764861874
[C][C][=C][C][Branch1][=C][O][C][C][C][C][N][C][C][C][C][C][Ring1][=Branch1][=N][N][Ring1][S][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-0.8512583487190752
[C][N][Branch2][Ring1][#Branch1][C][C][C][N][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.8061799739838872
[C][N][Branch2][Ring1][#Branch1][C][C][C][N][C][=Branch1][C][=O][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.6720978579357175
[O][=C][C][Branch2][Ring1][=Branch2][C][C][N][C][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Ring1][=C][=C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][#Branch2],-0.6951312977040259
[O][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][#Branch2][C][C][N][C][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][C][C][Ring1][=C],-1.207095540419218
[C][C][=C][C][Branch1][=N][O][C][C][C][C][N][C][C][C][C][Ring1][Branch1][=N][N][Ring1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-0.8388490907372553
[F][C][=C][C][=C][C][Branch2][Ring1][=N][C][N][C][O][C][C][C][C][C][Branch1][=N][C][C][Ring1][Branch1][C][Ring1][Branch2][C][Ring1][Ring2][Ring1][O][C][Ring1][=Branch2][Ring1][N][=C][Ring2][Ring1][Ring2],-3.357934847000454
[C][C][C][N][Branch2][Ring1][=N][C][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Branch1][C][C][N][Ring2][Ring1][=Branch2],-2.093421685162235
[C][C][=C][C][Branch1][N][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][=N][N][Ring1][=C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-0.7403626894942439
[C][C][=C][C][Branch1][=N][O][C][C][N][C][C][C][C][C][C][Ring1][#Branch1][=N][N][Ring1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-0.9731278535996988
